adservice&count&current,timestamp,cartservice&count&current,checkoutservice&count&current,currencyservice&count&current,emailservice&count&current,frontend&count&current,paymentservice&count&current,productcatalogservice&count&current,recommendationservice&count&current,redis-cart&count&current,shippingservice&count&current
1.0,2024-12-22 19:34:44,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
1.0,2024-12-22 19:35:44,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
1.0,2024-12-22 19:36:45,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
1.0,2024-12-22 19:37:46,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
1.0,2024-12-22 19:38:46,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
1.0,2024-12-22 19:39:47,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
1.0,2024-12-22 19:40:48,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
1.0,2024-12-22 19:41:48,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
1.0,2024-12-22 19:42:49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,2024-12-22 19:43:50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,2024-12-22 19:44:50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,2024-12-22 19:45:51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,2024-12-22 19:46:52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,2024-12-22 19:47:52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,2024-12-22 19:48:53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,2024-12-22 19:49:54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,2024-12-22 19:50:54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,2024-12-22 19:51:55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
